"Story","Title","Result","Date","Stability","Duration (s)"
"Verify correct login on the page product store and make a purchase by adding prod<ucts to the cart","Verify correct login","SUCCESS","2023-10-03T20:30:16.0878839-05:00[America/Bogota]","0.0","19.74"
