"Story","Title","Result","Date","Stability","Duration (s)"
"Register a new user on the page PRODUCT STORE and make a purchase by adding products to the cart","Register on the page PRODUCT STORE","ERROR","2023-09-18T20:04:20.4417826-05:00[America/Bogota]","0.0","32.59"
