"Story","Title","Result","Date","Stability","Duration (s)"
"Register a new user on the page PRODUCT STORE and make a purchase by adding products to the cart","Register on the page PRODUCT STORE","ERROR","2023-09-20T11:44:52.6649472-05:00[America/Bogota]","0.0","46.43"
