"Story","Title","Result","Date","Stability","Duration (s)"
"Register a new user on the page PRODUCT STORE and make a purchase by adding products to the cart","make a purchase on the page PRODUCT STORE","ERROR","2023-09-29T16:19:01.2677779-05:00[America/Bogota]","0.0","6.56"
