"Story","Title","Result","Date","Stability","Duration (s)"
"Register a new user on the page PRODUCT STORE and make a purchase by adding products to the cart","Register on the page PRODUCT STORE","FAILURE","2023-09-18T17:38:20.864579-05:00[America/Bogota]","0.0","4.42"
