"Story","Title","Result","Date","Stability","Duration (s)"
"Register a new user on the page PRODUCT STORE and make a purchase by adding products to the cart","Register on the page PRODUCT STORE","PENDING","2023-09-18T17:32:12.4681969-05:00[America/Bogota]","0.0","12.91"
